,date,total_streams,stream_percent_change,total_count,count_percent_change,highest_rank,top_rank_diff
919,2019-07-12,225272,-4.9047874338830955,2,0.0,20.0,0.0
920,2019-07-13,215480,-4.346745267942753,2,0.0,23.0,3.0
921,2019-07-14,208764,-3.1167625765732287,2,0.0,23.0,0.0
922,2019-07-15,224114,7.352800291237949,2,0.0,23.0,0.0
923,2019-07-16,217322,-3.030600497960856,2,0.0,24.0,1.0
924,2019-07-17,217240,-0.03773202897083827,2,0.0,25.0,1.0
925,2019-07-18,207726,-4.379488123734121,2,0.0,25.0,0.0
926,2019-07-19,207496,-0.11072277904546901,2,0.0,25.0,0.0
927,2019-07-20,193561,-6.715792111655161,2,0.0,28.0,3.0
928,2019-07-21,182207,-5.8658510753715865,2,0.0,27.0,-1.0
929,2019-07-22,201882,10.798158138820124,2,0.0,27.0,0.0
930,2019-07-23,213734,5.870756184305681,2,0.0,23.0,-4.0
931,2019-07-24,436754,104.34465269914944,6,200.0,16.0,-7.0
932,2019-07-25,288780,-33.88039949262056,3,-50.0,25.0,9.0
933,2019-07-26,373408,29.305353556340474,6,100.0,22.0,-3.0
934,2019-07-27,253723,-32.05207172851144,3,-50.0,29.0,7.0
935,2019-07-28,245129,-3.3871584365627094,3,0.0,28.0,-1.0
936,2019-07-29,268047,9.349362988467291,3,0.0,26.0,-2.0
937,2019-07-30,268294,0.09214801881760604,3,0.0,27.0,1.0
938,2019-07-31,266547,-0.6511513488933751,3,0.0,28.0,1.0
939,2019-08-01,259771,-2.5421407856775713,3,0.0,28.0,0.0
940,2019-08-02,243236,-6.365221676014643,3,0.0,28.0,0.0
941,2019-08-03,219317,-9.833659491193735,3,0.0,32.0,4.0
942,2019-08-04,218625,-0.3155250163006107,3,0.0,32.0,0.0
943,2019-08-05,238658,9.163178959405371,3,0.0,31.0,-1.0
944,2019-08-06,233280,-2.253433783908354,3,0.0,31.0,0.0
945,2019-08-07,223672,-4.118655692729767,3,0.0,38.0,7.0
946,2019-08-08,218123,-2.4808648377982023,3,0.0,38.0,0.0
947,2019-08-09,214977,-1.442305488187856,3,0.0,38.0,0.0
948,2019-08-10,195667,-8.982356252064172,3,0.0,40.0,2.0
949,2019-08-11,182274,-6.844792427951574,3,0.0,40.0,0.0
950,2019-08-12,208524,14.401395700977648,3,0.0,38.0,-2.0
951,2019-08-13,208152,-0.17839673131150313,3,0.0,37.0,-1.0
952,2019-08-14,189957,-8.741208347745877,3,0.0,40.0,3.0
953,2019-08-15,181668,-4.363619134856833,3,0.0,39.0,-1.0
954,2019-08-16,373147,105.40051082193891,5,66.66666666666667,11.0,-28.0
955,2019-08-17,336475,-9.827762249194016,4,-19.999999999999996,9.0,-2.0
956,2019-08-18,322574,-4.131361913960918,4,0.0,11.0,2.0
957,2019-08-19,336954,4.457891832571748,4,0.0,11.0,0.0
958,2019-08-20,312762,-7.179615021635,4,0.0,12.0,1.0
959,2019-08-21,357343,14.253969471994687,4,0.0,7.0,-5.0
960,2019-08-22,363973,1.8553602561124816,4,0.0,6.0,-1.0
961,2019-08-23,2188177,501.19212139361986,18,350.0,1.0,-5.0
962,2019-08-24,2131330,-2.5979159821166165,18,0.0,1.0,0.0
963,2019-08-25,1858568,-12.797736624548994,18,0.0,1.0,0.0
964,2019-08-26,2042458,9.894176591870728,18,0.0,1.0,0.0
965,2019-08-27,2099699,2.8025545690535614,18,0.0,1.0,0.0
966,2019-08-28,2000460,-4.7263441093223335,18,0.0,1.0,0.0
967,2019-08-29,1875225,-6.26031012867041,18,0.0,1.0,0.0
968,2019-08-30,1672931,-10.787718807076486,18,0.0,3.0,2.0
969,2019-08-31,1493644,-10.716939311902285,18,0.0,3.0,0.0
970,2019-09-01,1456935,-2.4576806789301853,18,0.0,3.0,0.0
971,2019-09-02,1485488,1.959799167430254,18,0.0,3.0,0.0
972,2019-09-03,1429127,-3.7941067177924004,18,0.0,4.0,1.0
973,2019-09-04,1386449,-2.986298628463391,18,0.0,4.0,0.0
974,2019-09-05,1352454,-2.4519473850102003,18,0.0,4.0,0.0
975,2019-09-06,1247856,-7.733941413164514,18,0.0,4.0,0.0
976,2019-09-07,1106848,-11.300021797386883,18,0.0,4.0,0.0
977,2019-09-08,1082199,-2.2269543785596535,18,0.0,4.0,0.0
978,2019-09-09,1136973,5.061361172945089,18,0.0,4.0,0.0
979,2019-09-10,1105582,-2.7609274802479877,17,-5.555555555555558,4.0,0.0
980,2019-09-11,1073150,-2.933477571089249,17,0.0,5.0,1.0
981,2019-09-12,1039623,-3.124167171411263,17,0.0,6.0,1.0
982,2019-09-13,984784,-5.27489291791351,17,0.0,6.0,0.0
983,2019-09-14,904744,-8.127670636403517,17,0.0,7.0,1.0
984,2019-09-15,883625,-2.334251456765668,17,0.0,7.0,0.0
985,2019-09-16,921724,4.311670674777202,17,0.0,7.0,0.0
986,2019-09-17,914266,-0.8091359235519513,16,-5.882352941176472,7.0,0.0
987,2019-09-18,870539,-4.782743752912177,16,0.0,7.0,0.0
988,2019-09-19,826830,-5.020912331325766,15,-6.25,7.0,0.0
989,2019-09-20,757758,-8.35383331519176,14,-6.666666666666665,8.0,1.0
990,2019-09-21,671510,-11.381997946573975,14,0.0,9.0,1.0
991,2019-09-22,657471,-2.0906613453262057,14,0.0,9.0,0.0
992,2019-09-23,684470,4.106492909953441,14,0.0,9.0,0.0
993,2019-09-24,613009,-10.44034070156471,12,-14.28571428571429,10.0,1.0
994,2019-09-25,582941,-4.904985081785096,11,-8.333333333333337,10.0,0.0
995,2019-09-26,575340,-1.3039055410410283,11,0.0,13.0,3.0
996,2019-09-27,549714,-4.45406194597977,11,0.0,13.0,0.0
997,2019-09-28,481182,-12.466846396489807,10,-9.090909090909093,16.0,3.0
998,2019-09-29,465502,-3.2586422601011633,10,0.0,15.0,-1.0
999,2019-09-30,518474,11.379542945035691,10,0.0,15.0,0.0
1000,2019-10-01,503735,-2.842765500295097,10,0.0,15.0,0.0
1001,2019-10-02,459587,-8.76413193444966,9,-9.999999999999998,16.0,1.0
1002,2019-10-03,456496,-0.672560363978969,9,0.0,18.0,2.0
1003,2019-10-04,392587,-13.999903613613263,7,-22.22222222222222,18.0,0.0
1004,2019-10-05,368213,-6.208560140809549,7,0.0,19.0,1.0
1005,2019-10-06,368908,0.1887494466517925,7,0.0,18.0,-1.0
1006,2019-10-07,425496,15.339325793964885,8,14.28571428571428,18.0,0.0
1007,2019-10-08,397258,-6.636490119766103,7,-12.5,17.0,-1.0
1008,2019-10-09,374456,-5.73984664877737,7,0.0,17.0,0.0
1009,2019-10-10,338453,-9.614747794133361,6,-14.28571428571429,17.0,0.0
1010,2019-10-11,322711,-4.651162790697672,6,0.0,18.0,1.0
1011,2019-10-12,290945,-9.843482248823253,6,0.0,25.0,7.0
1012,2019-10-13,296382,1.8687380776435392,6,0.0,24.0,-1.0
1013,2019-10-14,309268,4.347767408277159,6,0.0,23.0,-1.0
1014,2019-10-15,307142,-0.687429672646378,6,0.0,24.0,1.0
1015,2019-10-16,299725,-2.4148439484017126,6,0.0,26.0,2.0
1016,2019-10-17,299048,-0.22587371757444297,6,0.0,28.0,2.0
1017,2019-10-18,261828,-12.446162488964985,5,-16.666666666666664,30.0,2.0
1018,2019-10-19,236772,-9.569641138457307,5,0.0,31.0,1.0
1019,2019-10-20,231994,-2.01797509840691,5,0.0,31.0,0.0
1020,2019-10-21,249496,7.544160624843754,5,0.0,31.0,0.0
1021,2019-10-22,252703,1.2853913489595081,5,0.0,30.0,-1.0
1022,2019-10-23,251824,-0.3478391629699651,5,0.0,30.0,0.0
1023,2019-10-24,249090,-1.0856788868416012,5,0.0,31.0,1.0
1024,2019-10-25,236536,-5.039945401260592,5,0.0,33.0,2.0
1025,2019-10-26,191662,-18.97131937633172,4,-19.999999999999996,34.0,1.0
1026,2019-10-27,213175,11.22444720393192,5,25.0,34.0,0.0
1027,2019-10-28,236751,11.059458191626593,5,0.0,33.0,-1.0
1028,2019-10-29,232214,-1.9163593817977498,5,0.0,34.0,1.0
1029,2019-10-30,234059,0.794525739188856,5,0.0,35.0,1.0
1030,2019-10-31,207329,-11.420197471577676,4,-19.999999999999996,37.0,2.0
1031,2019-11-01,174157,-15.999691311876296,4,0.0,41.0,4.0
1032,2019-11-02,169002,-2.9599728980173046,4,0.0,41.0,0.0
1033,2019-11-03,184395,9.108176234600784,4,0.0,38.0,-3.0
1034,2019-11-04,225893,22.50494861574337,5,25.0,39.0,1.0
1035,2019-11-05,200997,-11.021147180302183,4,-19.999999999999996,39.0,0.0
1036,2019-11-06,215060,6.996621840126971,5,25.0,44.0,5.0
1037,2019-11-07,173599,-19.27880591462847,4,-19.999999999999996,51.0,7.0
1038,2019-11-08,163526,-5.802452779105871,4,0.0,53.0,2.0
1039,2019-11-09,147924,-9.540990423541206,4,0.0,62.0,9.0
1040,2019-11-10,144294,-2.4539628457856733,4,0.0,60.0,-2.0
1041,2019-11-11,158492,9.839632971571932,4,0.0,56.0,-4.0
1042,2019-11-12,158673,0.1142013477021031,4,0.0,57.0,1.0
1043,2019-11-13,270310,70.35664542801862,6,50.0,50.0,-7.0
1044,2019-11-14,437477,61.84269912322888,8,33.33333333333333,23.0,-27.0
1045,2019-11-15,342194,-21.78011644040715,7,-12.5,35.0,12.0
1046,2019-11-16,273906,-19.955931430708894,6,-14.28571428571429,38.0,3.0
1047,2019-11-17,260528,-4.884157338649031,6,0.0,39.0,1.0
1048,2019-11-18,276694,6.205091199410417,6,0.0,41.0,2.0
1049,2019-11-19,280611,1.4156432737970404,6,0.0,38.0,-3.0
1050,2019-11-20,304938,8.669296641970558,6,0.0,22.0,-16.0
1051,2019-11-21,303421,-0.497478175891497,6,0.0,24.0,2.0
1052,2019-11-22,236161,-22.167219803507344,4,-33.333333333333336,22.0,-2.0
1053,2019-11-23,218741,-7.376323779116789,4,0.0,28.0,6.0
1054,2019-11-24,216979,-0.805518855632914,4,0.0,27.0,-1.0
1055,2019-11-25,288298,32.86907949617244,6,50.0,23.0,-4.0
1056,2019-11-26,299004,3.7135186508404416,6,0.0,23.0,0.0
1057,2019-11-27,272770,-8.773795668285377,5,-16.666666666666664,27.0,4.0
1058,2019-11-28,327096,19.916413095281737,7,39.99999999999999,26.0,-1.0
1059,2019-11-29,265702,-18.769413260938684,5,-28.57142857142857,26.0,0.0
1060,2019-11-30,224355,-15.56141843117478,4,-19.999999999999996,29.0,3.0
1061,2019-12-01,244719,9.076686501303733,5,25.0,29.0,0.0
1062,2019-12-02,275027,12.384816871595582,6,19.999999999999996,29.0,0.0
1063,2019-12-03,232467,-15.474844288015355,5,-16.666666666666664,32.0,3.0
1064,2019-12-04,260122,11.896312164737367,5,0.0,31.0,-1.0
1065,2019-12-05,304565,17.085444522185746,6,19.999999999999996,34.0,3.0
1066,2019-12-06,239328,-21.4197297785366,4,-33.333333333333336,40.0,6.0
1067,2019-12-07,214992,-10.168471720818296,4,0.0,42.0,2.0
1068,2019-12-08,211193,-1.7670424946044538,4,0.0,41.0,-1.0
1069,2019-12-09,214804,1.7098104577329742,4,0.0,42.0,1.0
1070,2019-12-10,224707,4.610249343587647,4,0.0,41.0,-1.0
1071,2019-12-11,222139,-1.1428215409399756,4,0.0,41.0,0.0
1072,2019-12-12,220152,-0.8944849846267422,4,0.0,43.0,2.0
1073,2019-12-13,216090,-1.845088847705223,4,0.0,43.0,0.0
1074,2019-12-14,203159,-5.984080707112782,4,0.0,43.0,0.0
1075,2019-12-15,200909,-1.1075069280711114,4,0.0,44.0,1.0
1076,2019-12-16,214964,6.995704522943225,4,0.0,44.0,0.0
1077,2019-12-17,216442,0.6875569862860864,4,0.0,44.0,0.0
1078,2019-12-18,215696,-0.34466508348657277,4,0.0,49.0,5.0
1079,2019-12-19,212359,-1.547084785995101,4,0.0,49.0,0.0
1080,2019-12-20,207707,-2.1906300180355,4,0.0,49.0,0.0
1081,2019-12-21,197717,-4.809659761105789,4,0.0,50.0,1.0
1082,2019-12-22,189590,-4.110420449430241,4,0.0,50.0,0.0
1083,2019-12-23,208284,9.860224695395337,4,0.0,50.0,0.0
1084,2019-12-24,243047,16.69019223752184,5,25.0,60.0,10.0
1085,2019-12-25,179804,-26.020893078293494,5,0.0,53.0,-7.0
1086,2019-12-26,184433,2.5744699784209457,4,-19.999999999999996,56.0,3.0
1087,2019-12-27,166197,-9.887601459608641,4,0.0,77.0,21.0
1088,2019-12-28,157174,-5.4290992015499695,4,0.0,84.0,7.0
1089,2019-12-29,148712,-5.3838421112906705,4,0.0,83.0,-1.0
1090,2019-12-30,160961,8.236726020764973,4,0.0,84.0,1.0
1091,2019-12-31,185475,15.229776156957264,4,0.0,86.0,2.0
1092,2020-01-01,125669,-32.24477692411376,4,0.0,90.0,4.0
1093,2020-01-02,160528,27.73874225147013,4,0.0,83.0,-7.0
1094,2020-01-03,154050,-4.035433070866146,4,0.0,88.0,5.0
1095,2020-01-04,137495,-10.74651087309315,4,0.0,91.0,3.0
1096,2020-01-05,135693,-1.310593112476821,4,0.0,87.0,-4.0
1097,2020-01-06,156804,15.55791382016758,4,0.0,85.0,-2.0
1098,2020-01-07,157413,0.3883829494145452,4,0.0,87.0,2.0
1099,2020-01-08,155433,-1.2578376627089272,4,0.0,84.0,-3.0
1100,2020-01-09,154619,-0.5236983137429041,4,0.0,85.0,1.0
1101,2020-01-10,149827,-3.099231013006165,4,0.0,90.0,5.0
1102,2020-01-11,133775,-10.713689788889857,4,0.0,94.0,4.0
1103,2020-01-12,121648,-9.065221453933848,4,0.0,92.0,-2.0
1104,2020-01-13,125903,3.4977969222675265,4,0.0,92.0,0.0
1105,2020-01-14,146167,16.094930224061386,4,0.0,90.0,-2.0
1106,2020-01-15,148216,1.4018212045126432,4,0.0,88.0,-2.0
1107,2020-01-16,149659,0.9735791007718486,4,0.0,90.0,2.0
1108,2020-01-17,144164,-3.67168028651802,4,0.0,95.0,5.0
1109,2020-01-18,128366,-10.958352986876063,4,0.0,100.0,5.0
1110,2020-01-19,126601,-1.3749746817693143,4,0.0,98.0,-2.0
1111,2020-01-20,146197,15.47855072234816,4,0.0,94.0,-4.0
1112,2020-01-21,150289,2.7989630430172996,4,0.0,92.0,-2.0
1113,2020-01-22,154483,2.7906233989180906,4,0.0,85.0,-7.0
1114,2020-01-23,159166,3.031401513435128,4,0.0,88.0,3.0
1115,2020-01-24,149293,-6.2029579181483445,4,0.0,93.0,5.0
1116,2020-01-25,132538,-11.222897255732011,4,0.0,100.0,7.0
1117,2020-01-26,131858,-0.5130604053177223,4,0.0,98.0,-2.0
1118,2020-01-27,144698,9.737748183652117,4,0.0,91.0,-7.0
1119,2020-01-28,150478,3.9945265311199796,4,0.0,93.0,2.0
1120,2020-01-29,149795,-0.45388694692911624,4,0.0,93.0,0.0
1121,2020-01-30,146419,-2.2537467872759454,4,0.0,94.0,1.0
1122,2020-01-31,182518,24.65458717789357,5,25.0,93.0,-1.0
1123,2020-02-01,226225,23.946679231637425,6,19.999999999999996,67.0,-26.0
1124,2020-02-02,259912,14.890927174273404,7,16.666666666666675,66.0,-1.0
1125,2020-02-03,295130,13.54997075933393,7,0.0,63.0,-3.0
1126,2020-02-04,296395,0.4286246738725241,7,0.0,66.0,3.0
1127,2020-02-05,295342,-0.3552691509640882,7,0.0,68.0,2.0
1128,2020-02-06,291579,-1.2741161094595443,7,0.0,72.0,4.0
1129,2020-02-07,281536,-3.4443495587816675,7,0.0,75.0,3.0
1130,2020-02-08,257744,-8.450784269152079,7,0.0,83.0,8.0
1131,2020-02-09,227602,-11.69454963064126,6,-14.28571428571429,83.0,0.0
1132,2020-02-10,280689,23.324487482535304,7,16.666666666666675,77.0,-6.0
1133,2020-02-11,253522,-9.678683525182674,6,-14.28571428571429,71.0,-6.0
1134,2020-02-12,250480,-1.1998958670253468,6,0.0,73.0,2.0
1135,2020-02-13,218548,-12.748323219418712,5,-16.666666666666664,75.0,2.0
1136,2020-02-14,205167,-6.122682431319437,5,0.0,83.0,8.0
1137,2020-02-15,187261,-8.727524406946541,5,0.0,90.0,7.0
1138,2020-02-16,190069,1.4995113771687718,5,0.0,84.0,-6.0
1139,2020-02-17,203536,7.085321646349474,5,0.0,82.0,-2.0
1140,2020-02-18,204352,0.4009118779970233,5,0.0,82.0,0.0
1141,2020-02-19,203117,-0.6043493579705572,5,0.0,84.0,2.0
1142,2020-02-20,201759,-0.6685801779270029,5,0.0,87.0,3.0
1143,2020-02-21,190385,-5.637418900767743,5,0.0,103.0,16.0
1144,2020-02-22,140948,-25.966856632612867,4,-19.999999999999996,116.0,13.0
1145,2020-02-23,138807,-1.518999914862218,4,0.0,107.0,-9.0
1146,2020-02-24,144245,3.917669858148365,4,0.0,106.0,-1.0
1147,2020-02-25,148065,2.648272037159005,4,0.0,108.0,2.0
1148,2020-02-26,151564,2.3631513186776143,4,0.0,98.0,-10.0
1149,2020-02-27,193755,27.837085323691646,5,25.0,101.0,3.0
1150,2020-02-28,190042,-1.916337642899535,5,0.0,100.0,-1.0
1151,2020-02-29,170836,-10.106187053388194,5,0.0,109.0,9.0
1152,2020-03-01,169004,-1.072373504413593,5,0.0,104.0,-5.0
1153,2020-03-02,186135,10.136446474639648,5,0.0,93.0,-11.0
1154,2020-03-03,189611,1.867461788486846,5,0.0,91.0,-2.0
1155,2020-03-04,191883,1.1982427179857646,5,0.0,84.0,-7.0
1156,2020-03-05,195264,1.7620112255905873,5,0.0,85.0,1.0
1157,2020-03-06,189138,-3.1372910521140662,5,0.0,92.0,7.0
1158,2020-03-07,167913,-11.221964914506867,5,0.0,101.0,9.0
1159,2020-03-08,165968,-1.1583379488187329,5,0.0,96.0,-5.0
1160,2020-03-09,178680,7.659307818374628,5,0.0,93.0,-3.0
1161,2020-03-10,179976,0.7253190060443337,5,0.0,93.0,0.0
1162,2020-03-11,182472,1.3868515802107018,5,0.0,91.0,-2.0
1163,2020-03-12,169002,-7.381954491648035,5,0.0,93.0,2.0
1164,2020-03-13,165780,-1.9064863137714383,5,0.0,95.0,2.0
1165,2020-03-14,146978,-11.341536976716126,5,0.0,102.0,7.0
1166,2020-03-15,132555,-9.81303324307039,5,0.0,105.0,3.0
1167,2020-03-16,142313,7.361472596280794,5,0.0,97.0,-8.0
1168,2020-03-17,135791,-4.582856098880638,5,0.0,98.0,1.0
1169,2020-03-18,139347,2.618730254582413,5,0.0,91.0,-7.0
1170,2020-03-19,138331,-0.7291150867977048,5,0.0,93.0,2.0
1171,2020-03-20,135905,-1.7537645213292707,5,0.0,97.0,4.0
1172,2020-03-21,121070,-10.91571318200213,5,0.0,105.0,8.0
1173,2020-03-22,116003,-4.185182126042786,5,0.0,100.0,-5.0
1174,2020-03-23,133577,15.149608199787945,5,0.0,94.0,-6.0
1175,2020-03-24,131248,-1.743563637452561,5,0.0,97.0,3.0
1176,2020-03-25,131011,-0.18057418017798366,5,0.0,94.0,-3.0
1177,2020-03-26,129251,-1.343398645915228,5,0.0,94.0,0.0
1178,2020-03-27,80401,-37.794678571152254,3,-40.0,112.0,18.0
1179,2020-03-28,74711,-7.077026405144215,3,0.0,111.0,-1.0
1180,2020-03-29,70629,-5.463720201844435,3,0.0,120.0,9.0
1181,2020-03-30,81887,15.93962819804895,3,0.0,111.0,-9.0
1182,2020-03-31,81782,-0.12822548145615675,3,0.0,110.0,-1.0
1183,2020-04-01,82940,1.4159595020909244,3,0.0,102.0,-8.0
1184,2020-04-02,105040,26.645768025078365,4,33.33333333333333,104.0,2.0
1185,2020-04-03,96686,-7.953160700685458,4,0.0,107.0,3.0
1186,2020-04-04,69678,-27.933723600107562,3,-25.0,111.0,4.0
1187,2020-04-05,68374,-1.871465885932433,3,0.0,110.0,-1.0
1188,2020-04-06,78840,15.306988036388102,3,0.0,102.0,-8.0
1189,2020-04-07,75634,-4.066463723997971,3,0.0,112.0,10.0
1190,2020-04-08,76274,0.84618028928789,3,0.0,107.0,-5.0
1191,2020-04-09,68578,-10.08993890447597,3,0.0,110.0,3.0
1192,2020-04-10,45147,-34.16693400215812,2,-33.333333333333336,115.0,5.0
1193,2020-04-11,46572,3.1563559040467704,2,0.0,119.0,4.0
1194,2020-04-12,48509,4.159151421454954,2,0.0,113.0,-6.0
1195,2020-04-13,76923,58.57469747881836,3,50.0,104.0,-9.0
1196,2020-04-14,78158,1.6055016055016136,3,0.0,101.0,-3.0
1197,2020-04-15,78252,0.12026919829064564,3,0.0,103.0,2.0
1198,2020-04-16,77688,-0.7207483514798385,3,0.0,107.0,4.0
1199,2020-04-17,75734,-2.5151889609720923,3,0.0,111.0,4.0
1200,2020-04-18,49646,-34.446879869015234,2,-33.333333333333336,111.0,0.0
1201,2020-04-19,48179,-2.954920839543973,2,0.0,117.0,6.0
1202,2020-04-20,76742,59.28516573610909,3,50.0,107.0,-10.0
1203,2020-04-21,75020,-2.2438820984597707,3,0.0,109.0,2.0
1204,2020-04-22,75552,0.7091442282058047,3,0.0,106.0,-3.0
1205,2020-04-23,100019,32.38431808555697,4,33.33333333333333,98.0,-8.0
1206,2020-04-24,100004,-0.014997150541395943,4,0.0,103.0,5.0
1207,2020-04-25,85735,-14.268429262829486,3,-25.0,74.0,-29.0
1208,2020-04-26,118323,38.01014754767598,4,33.33333333333333,53.0,-21.0
1209,2020-04-27,153707,29.904583217126014,5,25.0,54.0,1.0
1210,2020-04-28,152619,-0.7078402414984364,5,0.0,56.0,2.0
1211,2020-04-29,150870,-1.1459909971890836,5,0.0,58.0,2.0
1212,2020-04-30,150963,0.06164247365281206,5,0.0,59.0,1.0
1213,2020-05-01,145391,-3.6909706351887506,5,0.0,60.0,1.0
1214,2020-05-02,139823,-3.8296730884305075,5,0.0,63.0,3.0
1215,2020-05-03,137170,-1.8973988542657527,5,0.0,66.0,3.0
1216,2020-05-04,154445,12.593861631552095,5,0.0,68.0,2.0
1217,2020-05-05,145936,-5.509404642429338,5,0.0,73.0,5.0
1218,2020-05-06,145371,-0.3871560135950025,5,0.0,80.0,7.0
1219,2020-05-07,147266,1.3035612329831858,5,0.0,78.0,-2.0
1220,2020-05-08,142629,-3.1487240775195935,5,0.0,81.0,3.0
1221,2020-05-09,104146,-26.981188958767156,4,-19.999999999999996,92.0,11.0
1222,2020-05-10,99248,-4.703013077794638,4,0.0,96.0,4.0
1223,2020-05-11,134060,35.07576978881186,5,25.0,96.0,0.0
1224,2020-05-12,132904,-0.8623004624794817,5,0.0,98.0,2.0
1225,2020-05-13,137063,3.1293264311081703,5,0.0,100.0,2.0
1226,2020-05-14,131446,-4.098115465151064,5,0.0,104.0,4.0
1227,2020-05-15,104488,-20.508802093635413,4,-19.999999999999996,111.0,7.0
1228,2020-05-16,99685,-4.596700099532958,4,0.0,111.0,0.0
1229,2020-05-17,99465,-0.22069518984801917,4,0.0,110.0,-1.0
1230,2020-05-18,143273,44.0436334388981,5,25.0,99.0,-11.0
1231,2020-05-19,197579,37.90386185813097,7,39.99999999999999,89.0,-10.0
1232,2020-05-20,171281,-13.310118990378527,6,-14.28571428571429,92.0,3.0
1233,2020-05-21,171717,0.25455246057648484,6,0.0,96.0,4.0
1234,2020-05-22,144983,-15.568639098050863,5,-16.666666666666664,110.0,14.0
1235,2020-05-23,127050,-12.369036369781284,5,0.0,122.0,12.0
1236,2020-05-24,123510,-2.7863046044864226,5,0.0,112.0,-10.0
1237,2020-05-25,136345,10.391871103554372,5,0.0,111.0,-1.0
1238,2020-05-26,142550,4.5509552972239575,5,0.0,106.0,-5.0
1239,2020-05-27,141953,-0.4188004209049412,5,0.0,108.0,2.0
1240,2020-05-28,141857,-0.06762801772417504,5,0.0,111.0,3.0
1241,2020-05-29,113180,-20.21542821291864,4,-19.999999999999996,135.0,24.0
1242,2020-05-30,104956,-7.266301466690228,4,0.0,129.0,-6.0
1243,2020-05-31,79894,-23.878577689698545,3,-25.0,119.0,-10.0
1244,2020-06-01,139997,75.22842766665832,5,66.66666666666667,114.0,-5.0
1245,2020-06-02,143141,2.245762409194474,5,0.0,111.0,-3.0
1246,2020-06-03,141666,-1.0304524909005797,5,0.0,108.0,-3.0
1247,2020-06-04,143173,1.0637697118574652,5,0.0,111.0,3.0
1248,2020-06-05,138436,-3.308584719185881,5,0.0,112.0,1.0
1249,2020-06-06,104150,-24.766679187494578,4,-19.999999999999996,117.0,5.0
1250,2020-06-07,99555,-4.41190590494479,4,0.0,113.0,-4.0
1251,2020-06-08,139915,40.54040480136607,5,25.0,106.0,-7.0
1252,2020-06-09,139386,-0.37808669549369567,5,0.0,111.0,5.0
1253,2020-06-10,137554,-1.3143357295567704,5,0.0,115.0,4.0
1254,2020-06-11,134651,-2.1104438983962637,5,0.0,114.0,-1.0
1255,2020-06-12,127408,-5.379091131889102,5,0.0,115.0,1.0
1256,2020-06-13,124024,-2.656034157980658,5,0.0,108.0,-7.0
1257,2020-06-14,117846,-4.98129394310779,5,0.0,105.0,-3.0
1258,2020-06-15,131061,11.213787485362259,5,0.0,117.0,12.0
1259,2020-06-16,136097,3.8424855601590036,5,0.0,109.0,-8.0
1260,2020-06-17,136833,0.5407907595317951,5,0.0,118.0,9.0
1261,2020-06-18,112498,-17.78445258088327,4,-19.999999999999996,121.0,3.0
1262,2020-06-19,110819,-1.4924709772618172,4,0.0,125.0,4.0
1263,2020-06-20,79551,-28.215378229364994,3,-25.0,121.0,-4.0
1264,2020-06-21,74772,-6.007466908021264,3,0.0,128.0,7.0
1265,2020-06-22,110729,48.08885679131225,4,33.33333333333333,109.0,-19.0
1266,2020-06-23,138477,25.059379205086294,5,25.0,110.0,1.0
1267,2020-06-24,135937,-1.834239621020095,5,0.0,112.0,2.0
1268,2020-06-25,111975,-17.627283226788883,4,-19.999999999999996,115.0,3.0
1269,2020-06-26,107493,-4.002679169457468,4,0.0,132.0,17.0
1270,2020-06-27,75349,-29.90334254323538,3,-25.0,141.0,9.0
1271,2020-06-28,71629,-4.9370263706220445,3,0.0,138.0,-3.0
1272,2020-06-29,107013,49.39898644403804,4,33.33333333333333,130.0,-8.0
1273,2020-06-30,108252,1.1578032575481512,4,0.0,130.0,0.0
1274,2020-07-01,110130,1.734840926726533,4,0.0,119.0,-11.0
1275,2020-07-02,108611,-1.379279033869063,4,0.0,124.0,5.0
1276,2020-07-03,104406,-3.871615213928603,4,0.0,144.0,20.0
1277,2020-07-04,72166,-30.87945137252648,3,-25.0,146.0,2.0
1278,2020-07-05,71092,-1.4882354571404854,3,0.0,138.0,-8.0
1279,2020-07-06,106193,49.37405052607888,4,33.33333333333333,142.0,4.0
1280,2020-07-07,111539,5.034230128162864,4,0.0,138.0,-4.0
1281,2020-07-08,112679,1.0220640314150264,4,0.0,127.0,-11.0
1282,2020-07-09,112886,0.18370770063631525,4,0.0,132.0,5.0
1283,2020-07-10,107761,-4.539978385273635,4,0.0,142.0,10.0
1284,2020-07-11,77072,-28.478763188908786,3,-25.0,147.0,5.0
1285,2020-07-12,72396,-6.067054183101517,3,0.0,158.0,11.0
1286,2020-07-13,106304,46.83684181446488,4,33.33333333333333,155.0,-3.0
1287,2020-07-14,109535,3.0393964479229485,4,0.0,155.0,0.0
1288,2020-07-15,109694,0.14515908157211044,4,0.0,150.0,-5.0
1289,2020-07-16,112181,2.2672160738053115,4,0.0,152.0,2.0
1290,2020-07-17,110830,-1.2043037591035866,4,0.0,155.0,3.0
1291,2020-07-18,78881,-28.827032391951633,3,-25.0,163.0,8.0
1292,2020-07-19,72086,-8.614241705860726,3,0.0,172.0,9.0
1293,2020-07-20,110437,53.20173126543295,4,33.33333333333333,156.0,-16.0
1294,2020-07-21,112192,1.5891413203908078,4,0.0,156.0,0.0
1295,2020-07-22,111981,-0.18807045065601935,4,0.0,158.0,2.0
1296,2020-07-23,153335,36.92947910806297,5,25.0,115.0,-43.0
